repo,support_tier,path,repo_relative_path,latest_date_signal,category,token,count,first_line
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gemvoucher.lic,lib/gemvoucher.lic,2020-06-09,global_io,fput,3,27
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gemvoucher.lic,lib/gemvoucher.lic,2020-06-09,global_io,put,2,28
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gemvoucher.lic,lib/gemvoucher.lic,2020-06-09,global_movement,up,2,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gemvoucher.lic,lib/gemvoucher.lic,2020-06-09,vars,Vars.,3,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/generate-gemstone.lic,lib/generate-gemstone.lic,,global_lifecycle,before_dying,1,428
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/generate-gemstone.lic,lib/generate-gemstone.lic,,global_flow,get,2,314
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/generate-gemstone.lic,lib/generate-gemstone.lic,,reflection_eval,send,1,15
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gentle.lic,lib/gentle.lic,,script_class,Script.run,2,100
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gentle.lic,lib/gentle.lic,,script_class_other,Script.exists?,1,94
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gentle.lic,lib/gentle.lic,,script_class_other,Script.run,2,100
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gentle.lic,lib/gentle.lic,,global_io,respond,19,30
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/get-locker-id.lic,lib/get-locker-id.lic,2018-04-29,global_flow,get,2,2
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/get-locker-id.lic,lib/get-locker-id.lic,2018-04-29,global_io,put,1,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/get-locker-id.lic,lib/get-locker-id.lic,2018-04-29,global_io,fput,1,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/get-locker-id.lic,lib/get-locker-id.lic,2018-04-29,global_io,echo,2,23
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getagrip.lic,lib/getagrip.lic,,global_io,fput,1,11
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_flow,match,3,4
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_flow,get,2,57
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_io,fput,4,19
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_io,echo,8,23
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_io,put,1,58
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getall.lic,lib/getall.lic,,global_movement,up,3,4
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_flow,match,1,21
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_flow,get,2,61
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_io,fput,3,16
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_io,echo,12,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_io,put,2,61
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,global_movement,up,3,3
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getalltype.lic,lib/getalltype.lic,,vars,UserVars.,1,12
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getcmranks.lic,lib/getcmranks.lic,,global_flow,get,2,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getcmranks.lic,lib/getcmranks.lic,,global_io,put,1,8
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getcmranks.lic,lib/getcmranks.lic,,global_io,echo,1,21
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getexp.lic,lib/getexp.lic,,global_io,respond,1,215
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getexp.lic,lib/getexp.lic,,global_io,echo,3,230
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getgem.lic,lib/getgem.lic,,script_class,Script.run,4,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getgem.lic,lib/getgem.lic,,script_class_other,Script.run,4,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getgem.lic,lib/getgem.lic,,global_flow,get,1,12
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getgem.lic,lib/getgem.lic,,global_io,fput,5,8
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getnote.lic,lib/getnote.lic,,global_lifecycle,start_script,2,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getnote.lic,lib/getnote.lic,,global_io,fput,1,9
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getsilver.lic,lib/getsilver.lic,,global_lifecycle,start_script,2,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getsilver.lic,lib/getsilver.lic,,global_io,fput,1,9
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,global_flow,get,5,166
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,global_io,respond,4,112
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,global_io,fput,1,161
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,global_io,echo,1,168
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,hooks_watchfor,DownstreamHook.remove,1,121
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/getspells.lic,lib/getspells.lic,,hooks_watchfor,DownstreamHook.add,1,135
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,script_class,Script.run,1,16
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,script_class_other,Script.run,1,16
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_lifecycle,before_dying,1,21
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_flow,clear,2,31
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_flow,get,2,34
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_flow,wait,2,39
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_flow,pause,5,40
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_io,echo,4,22
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_io,put,2,32
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gexpboost.lic,lib/gexpboost.lic,,global_movement,out,1,68
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gfish.lic,lib/gfish.lic,2024-11-14,global_flow,wait,2,25
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gfish.lic,lib/gfish.lic,2024-11-14,global_flow,get,5,28
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gfish.lic,lib/gfish.lic,2024-11-14,global_io,echo,1,15
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gfish.lic,lib/gfish.lic,2024-11-14,global_io,put,5,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,script_class,Script.self,2,690
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,script_class,Script.run,8,1229
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,script_class_other,Script.self,2,690
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,script_class_other,Script.run,8,1229
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,script_class_other,Script.exists?,2,2677
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_lifecycle,before_dying,3,671
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_lifecycle,undo_before_dying,1,673
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_flow,match,8,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_flow,wait,14,67
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_flow,pause,90,155
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_flow,get,27,240
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_flow,clear,17,1259
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_io,put,84,58
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_io,echo,257,156
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_io,fput,125,172
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_io,multifput,2,1623
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_movement,up,11,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_movement,down,2,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_movement,out,19,1477
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,global_movement,move,1,1685
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,settings,CharSettings[,18,169
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforge.lic,lib/gforge.lic,2025-01-05,settings,CharSettings.,14,201
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,script_class,Script.self,1,196
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,script_class,Script.run,10,570
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,script_class_other,Script.self,1,196
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,script_class_other,Script.run,10,570
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_lifecycle,before_dying,1,190
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_lifecycle,undo_before_dying,1,192
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_flow,get,23,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_flow,wait,15,578
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_flow,pause,13,661
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_flow,waitfor,1,878
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_io,multifput,4,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_io,fput,61,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_io,echo,106,37
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_io,put,33,577
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_movement,up,6,515
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,global_movement,out,16,618
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gforgeb.lic,lib/gforgeb.lic,,settings,CharSettings[,11,70
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ggmybounty.lic,lib/ggmybounty.lic,,global_lifecycle,start_script,2,23
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ggmybounty.lic,lib/ggmybounty.lic,,global_flow,matchtimeout,4,17
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ggmybounty.lic,lib/ggmybounty.lic,,global_flow,waitfor,2,27
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ggmybounty.lic,lib/ggmybounty.lic,,global_io,fput,1,15
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gh-update.lic,lib/gh-update.lic,,global_io,respond,2,43
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghostbux.lic,lib/ghostbux.lic,,global_flow,match,3,32
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghostbux.lic,lib/ghostbux.lic,,global_flow,waitfor,1,32
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghostbux.lic,lib/ghostbux.lic,,vars,UserVars.,9,11
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_flow,get,3,37
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_io,fput,8,40
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_io,put,3,63
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_io,echo,1,76
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_movement,up,3,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul.lic,lib/ghoul.lic,,global_movement,out,8,24
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,script_class,Script.current,6,91
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,script_class_other,Script.current,6,91
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_flow,get,4,28
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_io,put,7,26
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_io,respond,3,75
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_io,fput,1,83
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_io,echo,3,94
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_movement,up,1,9
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,global_movement,out,4,97
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_2022.lic,lib/ghoul_2022.lic,,script_buffers_state,Script.current.vars,6,91
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_flow,get,3,33
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_io,fput,11,36
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_io,put,4,42
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_io,echo,1,84
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_movement,up,3,10
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/ghoul_ci.lic,lib/ghoul_ci.lic,,global_movement,out,11,22
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_flow,clear,3,105
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_flow,matchwait,1,200
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_io,respond,51,18
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_io,echo,3,160
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_movement,down,1,98
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_movement,out,1,201
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,global_movement,up,1,218
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_pickpocket_helper.lic,lib/gibs_pickpocket_helper.lic,,settings,CharSettings[,13,13
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_flow,wait,1,26
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_flow,matchwait,1,112
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_flow,get,1,114
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_flow,matchtimeout,1,132
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_flow,waitfor,1,150
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_io,put,3,25
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_io,respond,27,32
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_io,echo,2,61
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_io,fput,7,68
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_io,multifput,1,111
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_movement,up,1,61
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gibs_purify.lic,lib/gibs_purify.lic,,global_movement,out,1,77
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giftbox.lic,lib/giftbox.lic,,global_io,fput,3,22
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giftbox.lic,lib/giftbox.lic,,global_movement,down,1,6
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,script_class,Script.running,2,68
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,script_class_other,Script.running?,2,68
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_lifecycle,start_script,2,40
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_lifecycle,pause_script,2,68
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_lifecycle,unpause_script,1,186
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_flow,get,6,18
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_flow,waitfor,1,57
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_io,multifput,4,18
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_io,put,4,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_io,echo,1,49
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_io,fput,16,52
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,global_movement,down,3,23
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gird.lic,lib/gird.lic,,vars,Vars.,8,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveall.lic,lib/giveall.lic,,global_flow,waitfor,1,11
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveall.lic,lib/giveall.lic,,global_flow,get,1,12
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveall.lic,lib/giveall.lic,,global_io,fput,2,12
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveall.lic,lib/giveall.lic,,global_movement,out,1,3
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveallsilvers.lic,lib/giveallsilvers.lic,,global_flow,clear,1,2
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveallsilvers.lic,lib/giveallsilvers.lic,,global_io,fput,1,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveallsilvers.lic,lib/giveallsilvers.lic,,hooks_watchfor,DownstreamHook.add,1,3
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveallsilvers.lic,lib/giveallsilvers.lic,,hooks_watchfor,DownstreamHook.remove,1,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveaway.lic,lib/giveaway.lic,,global_io,fput,1,39
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveaway.lic,lib/giveaway.lic,,global_io,respond,4,41
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveaway.lic,lib/giveaway.lic,,hooks_watchfor,DownstreamHook.remove,1,22
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/giveaway.lic,lib/giveaway.lic,,hooks_watchfor,DownstreamHook.add,1,29
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/givecrates.lic,lib/givecrates.lic,,global_flow,pause,4,2
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/givecrates.lic,lib/givecrates.lic,,global_flow,get,1,4
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/givecrates.lic,lib/givecrates.lic,,global_io,fput,6,1
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/givecrates.lic,lib/givecrates.lic,,global_io,multifput,1,8
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/givesafe.lic,lib/givesafe.lic,2020-09-28,global_io,fput,1,25
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,script_class,Script.start,2,59
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,script_class_other,Script.start,2,59
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,global_flow,get,4,28
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,global_io,echo,3,20
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,global_io,fput,5,27
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,global_io,put,1,71
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,global_movement,move,2,59
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gizmo.lic,lib/gizmo.lic,,vars,UserVars.,6,16
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class,Script.kill,3,27
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class,Script.run,4,30
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class,Script.start,1,69
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class_other,Script.kill,3,27
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class_other,Script.run,4,30
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,script_class_other,Script.start,1,69
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,global_flow,pause,5,35
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,global_io,fput,9,28
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,global_io,respond,2,48
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,global_movement,up,2,7
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/glampy.lic,lib/glampy.lic,,global_movement,move,6,32
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gloot.lic,lib/gloot.lic,,script_class,Script.run,1,58
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gloot.lic,lib/gloot.lic,,script_class_other,Script.run,1,58
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gloot.lic,lib/gloot.lic,,global_flow,get,2,39
lich_repo_mirror,legacy-risk,stage/lich_repo_mirror/lib/gloot.lic,lib/gloot.lic,,global_flow,pause,1,79
